"holder_id","household_id","ea_id","rural","pw","individual_id","saq01","saq02","saq03","saq04","saq05","saq06","ls_saq07","ls_s1q00","ls_s1q02","ls_s1q03","ls_s1q04","ls_s1q05"
"0306090180708101","03060901807081","03060901807",1,7929.958984375,"0306090180708104",3,6,9,18,7,81,1,4,9,1,4,
"0306090180708101","03060901807081","03060901807",1,7929.958984375,"0306090180708105",3,6,9,18,7,81,1,5,5,2,4,
"0306090180709601","03060901807096","03060901807",1,7929.958984375,"0306090180709601",3,6,9,18,7,96,1,1,55,1,3,"X"
"0306090180709601","03060901807096","03060901807",1,7929.958984375,"0306090180709602",3,6,9,18,7,96,1,2,48,2,4,
"0306090180709601","03060901807096","03060901807",1,7929.958984375,"0306090180709603",3,6,9,18,7,96,1,3,35,2,4,
"0306090180709601","03060901807096","03060901807",1,7929.958984375,"0306090180709604",3,6,9,18,7,96,1,4,32,2,4,
"0306090180709601","03060901807096","03060901807",1,7929.958984375,"0306090180709605",3,6,9,18,7,96,1,5,16,1,4,
"0306090180711301","03060901807113","03060901807",1,7929.958984375,"0306090180711301",3,6,9,18,7,113,1,1,70,1,3,"X"
"0306090180711301","03060901807113","03060901807",1,7929.958984375,"0306090180711302",3,6,9,18,7,113,1,2,60,2,4,
"0306090180711301","03060901807113","03060901807",1,7929.958984375,"0306090180711303",3,6,9,18,7,113,1,3,13,1,4,
"0306090180712801","03060901807128","03060901807",1,7929.958984375,"0306090180712801",3,6,9,18,7,128,1,1,55,2,3,"X"
"0306090180712801","03060901807128","03060901807",1,7929.958984375,"0306090180712802",3,6,9,18,7,128,1,2,22,1,4,
"0306090180712801","03060901807128","03060901807",1,7929.958984375,"0306090180712803",3,6,9,18,7,128,1,3,20,1,4,
"0306090180712801","03060901807128","03060901807",1,7929.958984375,"0306090180712804",3,6,9,18,7,128,1,4,18,2,4,
"0306090180712801","03060901807128","03060901807",1,7929.958984375,"0306090180712805",3,6,9,18,7,128,1,5,16,2,4,
"0306090180712801","03060901807128","03060901807",1,7929.958984375,"0306090180712806",3,6,9,18,7,128,1,6,13,2,4,
"0306090180712801","03060901807128","03060901807",1,7929.958984375,"0306090180712807",3,6,9,18,7,128,1,7,1,1,4,
"0306090180714301","03060901807143","03060901807",1,7929.958984375,"0306090180714301",3,6,9,18,7,143,1,1,61,1,3,"X"
"0306090180714301","03060901807143","03060901807",1,7929.958984375,"0306090180714302",3,6,9,18,7,143,1,2,40,2,4,
"0306090180714301","03060901807143","03060901807",1,7929.958984375,"0306090180714303",3,6,9,18,7,143,1,3,19,1,4,
"0306090180714301","03060901807143","03060901807",1,7929.958984375,"0306090180714304",3,6,9,18,7,143,1,4,12,1,4,
"0306090180715901","03060901807159","03060901807",1,7929.958984375,"0306090180715901",3,6,9,18,7,159,1,1,28,1,3,"X"
"0306090180715901","03060901807159","03060901807",1,7929.958984375,"0306090180715902",3,6,9,18,7,159,1,2,25,2,4,
"0306090180715901","03060901807159","03060901807",1,7929.958984375,"0306090180715903",3,6,9,18,7,159,1,3,5,2,4,
"0306090180715901","03060901807159","03060901807",1,7929.958984375,"0306090180715904",3,6,9,18,7,159,1,4,3,1,4,
"0306110220700301","03061102207003","03061102207",1,8680.4580078125,"0306110220700301",3,6,11,22,7,3,1,1,52,1,3,"X"
"0306110220700301","03061102207003","03061102207",1,8680.4580078125,"0306110220700302",3,6,11,22,7,3,1,2,43,2,4,
"0306110220700301","03061102207003","03061102207",1,8680.4580078125,"0306110220700303",3,6,11,22,7,3,1,3,18,1,4,
"0306110220700301","03061102207003","03061102207",1,8680.4580078125,"0306110220700304",3,6,11,22,7,3,1,4,16,2,4,
"0306110220700301","03061102207003","03061102207",1,8680.4580078125,"0306110220700305",3,6,11,22,7,3,1,5,13,2,4,
"0306110220700301","03061102207003","03061102207",1,8680.4580078125,"0306110220700306",3,6,11,22,7,3,1,6,10,2,4,
"0306110220700301","03061102207003","03061102207",1,8680.4580078125,"0306110220700307",3,6,11,22,7,3,1,7,6,2,4,
"0306110220700301","03061102207003","03061102207",1,8680.4580078125,"0306110220700308",3,6,11,22,7,3,1,8,2,2,4,
"0306110220701301","03061102207013","03061102207",1,8680.4580078125,"0306110220701301",3,6,11,22,7,13,1,1,61,1,3,"X"
"0306110220701301","03061102207013","03061102207",1,8680.4580078125,"0306110220701302",3,6,11,22,7,13,1,2,42,2,4,
"0306110220701301","03061102207013","03061102207",1,8680.4580078125,"0306110220701303",3,6,11,22,7,13,1,3,16,1,4,
"0306110220701301","03061102207013","03061102207",1,8680.4580078125,"0306110220701304",3,6,11,22,7,13,1,4,13,2,4,
"0306110220701301","03061102207013","03061102207",1,8680.4580078125,"0306110220701305",3,6,11,22,7,13,1,5,11,2,4,
"0306110220701301","03061102207013","03061102207",1,8680.4580078125,"0306110220701306",3,6,11,22,7,13,1,6,11,1,4,
"0306110220701801","03061102207018","03061102207",1,8680.4580078125,"0306110220701801",3,6,11,22,7,18,1,1,48,2,3,"X"
"0306110220701801","03061102207018","03061102207",1,8680.4580078125,"0306110220701802",3,6,11,22,7,18,1,2,24,1,4,
"0306110220701801","03061102207018","03061102207",1,8680.4580078125,"0306110220701803",3,6,11,22,7,18,1,3,22,2,4,
"0306110220701801","03061102207018","03061102207",1,8680.4580078125,"0306110220701804",3,6,11,22,7,18,1,4,19,1,4,
"0306110220701801","03061102207018","03061102207",1,8680.4580078125,"0306110220701805",3,6,11,22,7,18,1,5,15,1,4,
"0306110220701801","03061102207018","03061102207",1,8680.4580078125,"0306110220701806",3,6,11,22,7,18,1,6,13,2,4,
"0306110220701801","03061102207018","03061102207",1,8680.4580078125,"0306110220701807",3,6,11,22,7,18,1,7,10,2,4,
"0306110220703301","03061102207033","03061102207",1,8680.4580078125,"0306110220703301",3,6,11,22,7,33,1,1,23,1,3,"X"
"0306110220703301","03061102207033","03061102207",1,8680.4580078125,"0306110220703302",3,6,11,22,7,33,1,2,16,2,4,
"0306110220703301","03061102207033","03061102207",1,8680.4580078125,"0306110220703303",3,6,11,22,7,33,1,3,12,2,4,
"0306110220703301","03061102207033","03061102207",1,8680.4580078125,"0306110220703304",3,6,11,22,7,33,1,4,8,1,4,
"0306110220706301","03061102207063","03061102207",1,8680.4580078125,"0306110220706301",3,6,11,22,7,63,1,1,53,2,3,"X"
"0306110220706301","03061102207063","03061102207",1,8680.4580078125,"0306110220706302",3,6,11,22,7,63,1,2,32,2,3,
"0306110220706301","03061102207063","03061102207",1,8680.4580078125,"0306110220706303",3,6,11,22,7,63,1,3,16,1,3,
"0306110220706301","03061102207063","03061102207",1,8680.4580078125,"0306110220706304",3,6,11,22,7,63,1,4,11,2,4,
"0306110220706301","03061102207063","03061102207",1,8680.4580078125,"0306110220706305",3,6,11,22,7,63,1,5,9,1,4,
"0306110220709301","03061102207093","03061102207",1,8680.4580078125,"0306110220709301",3,6,11,22,7,93,1,1,24,1,3,"X"
"0306110220709301","03061102207093","03061102207",1,8680.4580078125,"0306110220709302",3,6,11,22,7,93,1,2,21,2,4,
"0306110220709301","03061102207093","03061102207",1,8680.4580078125,"0306110220709303",3,6,11,22,7,93,1,3,4,1,4,
"0306110220712401","03061102207124","03061102207",1,8680.4580078125,"0306110220712401",3,6,11,22,7,124,1,1,46,1,3,"X"
"0306110220712401","03061102207124","03061102207",1,8680.4580078125,"0306110220712402",3,6,11,22,7,124,1,2,35,2,4,
"0306110220712401","03061102207124","03061102207",1,8680.4580078125,"0306110220712403",3,6,11,22,7,124,1,3,16,2,4,
"0306110220712401","03061102207124","03061102207",1,8680.4580078125,"0306110220712404",3,6,11,22,7,124,1,4,14,2,4,
"0306110220712401","03061102207124","03061102207",1,8680.4580078125,"0306110220712405",3,6,11,22,7,124,1,5,12,1,4,
"0306110220712401","03061102207124","03061102207",1,8680.4580078125,"0306110220712406",3,6,11,22,7,124,1,6,8,1,4,
"0306110220712401","03061102207124","03061102207",1,8680.4580078125,"0306110220712407",3,6,11,22,7,124,1,7,5,2,4,
"0306110220713901","03061102207139","03061102207",1,8680.4580078125,"0306110220713901",3,6,11,22,7,139,1,1,38,1,3,"X"
"0306110220713901","03061102207139","03061102207",1,8680.4580078125,"0306110220713902",3,6,11,22,7,139,1,2,31,2,4,
"0306110220713901","03061102207139","03061102207",1,8680.4580078125,"0306110220713903",3,6,11,22,7,139,1,3,16,2,4,
"0306110220713901","03061102207139","03061102207",1,8680.4580078125,"0306110220713904",3,6,11,22,7,139,1,4,16,1,4,
"0306110220713901","03061102207139","03061102207",1,8680.4580078125,"0306110220713905",3,6,11,22,7,139,1,5,1,2,4,
"0306110220713901","03061102207139","03061102207",1,8680.4580078125,"0306110220713906",3,6,11,22,7,139,1,6,27,1,4,
"0306110220713901","03061102207139","03061102207",1,8680.4580078125,"0306110220713907",3,6,11,22,7,139,1,7,15,2,4,
"0306140010501201","03061400105012","03061400105",0,1561.55029296875,"0306140010501201",3,6,14,1,5,12,1,1,72,1,2,"X"
"0306140010501201","03061400105012","03061400105",0,1561.55029296875,"0306140010501202",3,6,14,1,5,12,1,2,68,2,4,
"0306160120700101","03061601207001","03061601207",1,6235.796875,"0306160120700101",3,6,16,12,7,1,1,1,77,1,3,"X"
"0306160120700101","03061601207001","03061601207",1,6235.796875,"0306160120700102",3,6,16,12,7,1,1,2,48,2,4,
"0306160120700101","03061601207001","03061601207",1,6235.796875,"0306160120700103",3,6,16,12,7,1,1,3,24,2,4,
"0306160120700101","03061601207001","03061601207",1,6235.796875,"0306160120700104",3,6,16,12,7,1,1,4,16,2,4,
"0306160120700101","03061601207001","03061601207",1,6235.796875,"0306160120700105",3,6,16,12,7,1,1,5,14,1,4,
"0306160120700101","03061601207001","03061601207",1,6235.796875,"0306160120700106",3,6,16,12,7,1,1,6,7,2,4,
"0306160120700101","03061601207001","03061601207",1,6235.796875,"0306160120700107",3,6,16,12,7,1,1,7,2,1,4,
"0306160120701901","03061601207019","03061601207",1,6235.796875,"0306160120701901",3,6,16,12,7,19,1,1,60,2,3,"X"
"0306160120701901","03061601207019","03061601207",1,6235.796875,"0306160120701902",3,6,16,12,7,19,1,2,65,1,4,
"0306160120701901","03061601207019","03061601207",1,6235.796875,"0306160120701903",3,6,16,12,7,19,1,3,18,1,4,
"0306160120701901","03061601207019","03061601207",1,6235.796875,"0306160120701904",3,6,16,12,7,19,1,4,20,2,4,
"0306160120707301","03061601207073","03061601207",1,6235.796875,"0306160120707301",3,6,16,12,7,73,1,1,70,1,3,"X"
"0306160120707301","03061601207073","03061601207",1,6235.796875,"0306160120707302",3,6,16,12,7,73,1,2,55,2,4,
"0306160120707301","03061601207073","03061601207",1,6235.796875,"0306160120707303",3,6,16,12,7,73,1,3,20,2,4,
"0306160120707301","03061601207073","03061601207",1,6235.796875,"0306160120707304",3,6,16,12,7,73,1,4,14,1,4,
"0306160120709101","03061601207091","03061601207",1,6235.796875,"0306160120709101",3,6,16,12,7,91,1,1,48,1,3,"X"
"0306160120709101","03061601207091","03061601207",1,6235.796875,"0306160120709102",3,6,16,12,7,91,1,2,35,2,4,
"0306160120709101","03061601207091","03061601207",1,6235.796875,"0306160120709103",3,6,16,12,7,91,1,3,20,1,4,
"0306160120709101","03061601207091","03061601207",1,6235.796875,"0306160120709104",3,6,16,12,7,91,1,4,15,1,4,
"0306160120709101","03061601207091","03061601207",1,6235.796875,"0306160120709105",3,6,16,12,7,91,1,5,10,2,4,
"0306160120709101","03061601207091","03061601207",1,6235.796875,"0306160120709106",3,6,16,12,7,91,1,6,7,2,4,
"0306160120710901","03061601207109","03061601207",1,6235.796875,"0306160120710901",3,6,16,12,7,109,1,1,50,1,3,"X"
"0306160120710901","03061601207109","03061601207",1,6235.796875,"0306160120710902",3,6,16,12,7,109,1,2,40,2,4,
"0306160120710901","03061601207109","03061601207",1,6235.796875,"0306160120710903",3,6,16,12,7,109,1,3,30,1,4,
"0306160120710901","03061601207109","03061601207",1,6235.796875,"0306160120710904",3,6,16,12,7,109,1,4,20,1,4,
"0306160120710901","03061601207109","03061601207",1,6235.796875,"0306160120710905",3,6,16,12,7,109,1,5,15,2,4,
"0306160120710901","03061601207109","03061601207",1,6235.796875,"0306160120710906",3,6,16,12,7,109,1,6,10,2,4,
"0306160120710901","03061601207109","03061601207",1,6235.796875,"0306160120710907",3,6,16,12,7,109,1,7,3,1,4,
"0306160120712101","03061601207121","03061601207",1,6235.796875,"0306160120712101",3,6,16,12,7,121,1,1,60,2,3,"X"
"0306160120712101","03061601207121","03061601207",1,6235.796875,"0306160120712102",3,6,16,12,7,121,1,2,35,2,4,
"0307010140600401","03070101406004","03070101406",1,6397.40234375,"0307010140600401",3,7,1,14,6,4,1,1,60,1,3,"X"
"0307010140600401","03070101406004","03070101406",1,6397.40234375,"0307010140600402",3,7,1,14,6,4,1,2,52,2,4,
"0307010140600401","03070101406004","03070101406",1,6397.40234375,"0307010140600403",3,7,1,14,6,4,1,3,23,1,2,"X"
"0307010140600401","03070101406004","03070101406",1,6397.40234375,"0307010140600404",3,7,1,14,6,4,1,4,21,2,2,"X"
"0307010140600401","03070101406004","03070101406",1,6397.40234375,"0307010140600405",3,7,1,14,6,4,1,5,18,2,2,"X"
"0307010140600401","03070101406004","03070101406",1,6397.40234375,"0307010140600406",3,7,1,14,6,4,1,6,13,1,4,
"0307010140600401","03070101406004","03070101406",1,6397.40234375,"0307010140600407",3,7,1,14,6,4,1,7,9,1,4,
"0307010140600402","03070101406004","03070101406",1,6397.40234375,"0307010140600401",3,7,1,14,6,4,2,1,60,1,3,
"0307010140600402","03070101406004","03070101406",1,6397.40234375,"0307010140600402",3,7,1,14,6,4,2,2,52,2,2,"X"
"0307010140600402","03070101406004","03070101406",1,6397.40234375,"0307010140600403",3,7,1,14,6,4,2,3,23,1,2,
"0307010140600402","03070101406004","03070101406",1,6397.40234375,"0307010140600404",3,7,1,14,6,4,2,4,21,2,2,
"0307010140600402","03070101406004","03070101406",1,6397.40234375,"0307010140600405",3,7,1,14,6,4,2,5,18,2,2,
"0307010140600402","03070101406004","03070101406",1,6397.40234375,"0307010140600406",3,7,1,14,6,4,2,6,13,1,4,
"0307010140600402","03070101406004","03070101406",1,6397.40234375,"0307010140600407",3,7,1,14,6,4,2,7,9,1,4,
"0307010140600403","03070101406004","03070101406",1,6397.40234375,"0307010140600401",3,7,1,14,6,4,3,1,60,1,3,"X"
"0307010140600403","03070101406004","03070101406",1,6397.40234375,"0307010140600402",3,7,1,14,6,4,3,2,52,2,4,
"0307010140600403","03070101406004","03070101406",1,6397.40234375,"0307010140600403",3,7,1,14,6,4,3,3,23,1,2,"X"
"0307010140600403","03070101406004","03070101406",1,6397.40234375,"0307010140600404",3,7,1,14,6,4,3,4,21,2,2,"X"
"0307010140600403","03070101406004","03070101406",1,6397.40234375,"0307010140600405",3,7,1,14,6,4,3,5,18,2,2,"X"
"0307010140600403","03070101406004","03070101406",1,6397.40234375,"0307010140600406",3,7,1,14,6,4,3,6,13,1,4,
"0307010140600403","03070101406004","03070101406",1,6397.40234375,"0307010140600407",3,7,1,14,6,4,3,7,9,1,4,
"0307010140600404","03070101406004","03070101406",1,6397.40234375,"0307010140600401",3,7,1,14,6,4,4,1,60,1,3,"X"
"0307010140600404","03070101406004","03070101406",1,6397.40234375,"0307010140600402",3,7,1,14,6,4,4,2,52,2,4,
"0307010140600404","03070101406004","03070101406",1,6397.40234375,"0307010140600403",3,7,1,14,6,4,4,3,23,1,2,"X"
"0307010140600404","03070101406004","03070101406",1,6397.40234375,"0307010140600404",3,7,1,14,6,4,4,4,21,2,2,"X"
"0307010140600404","03070101406004","03070101406",1,6397.40234375,"0307010140600405",3,7,1,14,6,4,4,5,18,2,2,"X"
"0307010140600404","03070101406004","03070101406",1,6397.40234375,"0307010140600406",3,7,1,14,6,4,4,6,13,1,4,
"0307010140600404","03070101406004","03070101406",1,6397.40234375,"0307010140600407",3,7,1,14,6,4,4,7,9,1,4,
"0307010140601601","03070101406016","03070101406",1,6397.40234375,"0307010140601601",3,7,1,14,6,16,1,1,24,2,3,"X"
"0307010140601601","03070101406016","03070101406",1,6397.40234375,"0307010140601602",3,7,1,14,6,16,1,2,6,2,4,
"0307010140602201","03070101406022","03070101406",1,6397.40234375,"0307010140602201",3,7,1,14,6,22,1,1,32,1,3,"X"
"0307010140602201","03070101406022","03070101406",1,6397.40234375,"0307010140602202",3,7,1,14,6,22,1,2,28,2,4,
"0307010140602201","03070101406022","03070101406",1,6397.40234375,"0307010140602203",3,7,1,14,6,22,1,3,6,2,4,
"0307010140602201","03070101406022","03070101406",1,6397.40234375,"0307010140602204",3,7,1,14,6,22,1,4,4,1,4,
"0307010140604001","03070101406040","03070101406",1,6397.40234375,"0307010140604001",3,7,1,14,6,40,1,1,26,1,3,"X"
"0307010140604001","03070101406040","03070101406",1,6397.40234375,"0307010140604002",3,7,1,14,6,40,1,2,23,2,4,
"0307010140604001","03070101406040","03070101406",1,6397.40234375,"0307010140604003",3,7,1,14,6,40,1,3,7,2,4,
"0307010140604001","03070101406040","03070101406",1,6397.40234375,"0307010140604004",3,7,1,14,6,40,1,4,5,1,4,
"0307010140604001","03070101406040","03070101406",1,6397.40234375,"0307010140604005",3,7,1,14,6,40,1,5,1,2,4,
"0307010140604001","03070101406040","03070101406",1,6397.40234375,"0307010140604006",3,7,1,14,6,40,1,6,11,1,4,
"0307010140605801","03070101406058","03070101406",1,6397.40234375,"0307010140605801",3,7,1,14,6,58,1,1,49,1,3,"X"
"0307010140605801","03070101406058","03070101406",1,6397.40234375,"0307010140605802",3,7,1,14,6,58,1,2,42,2,4,
"0307010140605801","03070101406058","03070101406",1,6397.40234375,"0307010140605803",3,7,1,14,6,58,1,3,11,1,4,
"0307010140605801","03070101406058","03070101406",1,6397.40234375,"0307010140605804",3,7,1,14,6,58,1,4,8,1,4,
"0307010140607601","03070101406076","03070101406",1,6397.40234375,"0307010140607601",3,7,1,14,6,76,1,1,60,1,3,"X"
"0307010140607601","03070101406076","03070101406",1,6397.40234375,"0307010140607602",3,7,1,14,6,76,1,2,50,2,4,
"0307010140607601","03070101406076","03070101406",1,6397.40234375,"0307010140607603",3,7,1,14,6,76,1,3,15,1,4,
"0307010140607601","03070101406076","03070101406",1,6397.40234375,"0307010140607604",3,7,1,14,6,76,1,4,12,1,4,
"0307010140607601","03070101406076","03070101406",1,6397.40234375,"0307010140607605",3,7,1,14,6,76,1,5,10,2,4,
"0307010140607602","03070101406076","03070101406",1,6397.40234375,"0307010140607601",3,7,1,14,6,76,2,1,,,,
"0307010140609401","03070101406094","03070101406",1,6397.40234375,"0307010140609401",3,7,1,14,6,94,1,1,20,1,3,"X"
"0307010140609401","03070101406094","03070101406",1,6397.40234375,"0307010140609402",3,7,1,14,6,94,1,2,18,2,4,
"0307010140609401","03070101406094","03070101406",1,6397.40234375,"0307010140609403",3,7,1,14,6,94,1,3,0,1,4,
"0307010140611201","03070101406112","03070101406",1,6397.40234375,"0307010140611201",3,7,1,14,6,112,1,1,33,1,3,"X"
"0307010140611201","03070101406112","03070101406",1,6397.40234375,"0307010140611202",3,7,1,14,6,112,1,2,30,2,4,
"0307010140611201","03070101406112","03070101406",1,6397.40234375,"0307010140611203",3,7,1,14,6,112,1,3,10,1,4,
"0307010140611201","03070101406112","03070101406",1,6397.40234375,"0307010140611204",3,7,1,14,6,112,1,4,6,1,4,
"0307010140611201","03070101406112","03070101406",1,6397.40234375,"0307010140611205",3,7,1,14,6,112,1,5,4,2,4,
"0307010140611201","03070101406112","03070101406",1,6397.40234375,"0307010140611206",3,7,1,14,6,112,1,6,0,1,4,
"0307010140613001","03070101406130","03070101406",1,6397.40234375,"0307010140613001",3,7,1,14,6,130,1,1,43,2,3,"X"
"0307010140613001","03070101406130","03070101406",1,6397.40234375,"0307010140613002",3,7,1,14,6,130,1,2,22,1,4,
"0307010140613001","03070101406130","03070101406",1,6397.40234375,"0307010140613003",3,7,1,14,6,130,1,3,4,1,4,
"0307010140614901","03070101406149","03070101406",1,6397.40234375,"0307010140614901",3,7,1,14,6,149,1,1,28,1,3,"X"
"0307010140614901","03070101406149","03070101406",1,6397.40234375,"0307010140614902",3,7,1,14,6,149,1,2,23,2,4,
"0307010140614901","03070101406149","03070101406",1,6397.40234375,"0307010140614903",3,7,1,14,6,149,1,3,5,1,4,
"0307010140614901","03070101406149","03070101406",1,6397.40234375,"0307010140614904",3,7,1,14,6,149,1,4,2,2,4,
"0307010140616701","03070101406167","03070101406",1,6397.40234375,"0307010140616701",3,7,1,14,6,167,1,1,79,1,3,"X"
"0307010140616701","03070101406167","03070101406",1,6397.40234375,"0307010140616702",3,7,1,14,6,167,1,2,75,2,4,
"0307010140616701","03070101406167","03070101406",1,6397.40234375,"0307010140616703",3,7,1,14,6,167,1,3,21,1,4,
"0307030010500201","03070300105002","03070300105",1,6774.1865234375,"0307030010500201",3,7,3,1,5,2,1,1,27,1,3,"X"
"0307030010500201","03070300105002","03070300105",1,6774.1865234375,"0307030010500202",3,7,3,1,5,2,1,2,21,2,3,
"0307030010500201","03070300105002","03070300105",1,6774.1865234375,"0307030010500203",3,7,3,1,5,2,1,3,3,2,4,
"0307030010502001","03070300105020","03070300105",1,6774.1865234375,"0307030010502001",3,7,3,1,5,20,1,1,23,1,3,"X"
"0307030010502001","03070300105020","03070300105",1,6774.1865234375,"0307030010502002",3,7,3,1,5,20,1,2,21,2,3,
"0307030010502001","03070300105020","03070300105",1,6774.1865234375,"0307030010502003",3,7,3,1,5,20,1,3,2,1,4,
"0307030010504001","03070300105040","03070300105",1,6774.1865234375,"0307030010504001",3,7,3,1,5,40,1,1,76,1,3,"X"
"0307030010504001","03070300105040","03070300105",1,6774.1865234375,"0307030010504002",3,7,3,1,5,40,1,2,46,2,3,
"0307030010504001","03070300105040","03070300105",1,6774.1865234375,"0307030010504003",3,7,3,1,5,40,1,3,10,1,3,
"0307030010504001","03070300105040","03070300105",1,6774.1865234375,"0307030010504004",3,7,3,1,5,40,1,4,9,1,4,
"0307030010504001","03070300105040","03070300105",1,6774.1865234375,"0307030010504005",3,7,3,1,5,40,1,5,3,1,4,
"0307030010505901","03070300105059","03070300105",1,6774.1865234375,"0307030010505901",3,7,3,1,5,59,1,1,30,1,3,"X"
"0307030010505901","03070300105059","03070300105",1,6774.1865234375,"0307030010505902",3,7,3,1,5,59,1,2,26,2,3,
"0307030010505901","03070300105059","03070300105",1,6774.1865234375,"0307030010505903",3,7,3,1,5,59,1,3,10,2,3,
"0307030010505901","03070300105059","03070300105",1,6774.1865234375,"0307030010505904",3,7,3,1,5,59,1,4,8,2,4,
"0307030010505901","03070300105059","03070300105",1,6774.1865234375,"0307030010505905",3,7,3,1,5,59,1,5,6,2,4,
"0307030010507701","03070300105077","03070300105",1,6774.1865234375,"0307030010507701",3,7,3,1,5,77,1,1,24,1,3,"X"
"0307030010507701","03070300105077","03070300105",1,6774.1865234375,"0307030010507702",3,7,3,1,5,77,1,2,20,2,3,
"0307030010509501","03070300105095","03070300105",1,6774.1865234375,"0307030010509501",3,7,3,1,5,95,1,1,36,1,3,"X"
"0307030010509501","03070300105095","03070300105",1,6774.1865234375,"0307030010509502",3,7,3,1,5,95,1,2,31,2,3,
"0307030010509501","03070300105095","03070300105",1,6774.1865234375,"0307030010509503",3,7,3,1,5,95,1,3,13,2,3,
"0307030010509501","03070300105095","03070300105",1,6774.1865234375,"0307030010509504",3,7,3,1,5,95,1,4,10,2,4,
"0307030010509501","03070300105095","03070300105",1,6774.1865234375,"0307030010509505",3,7,3,1,5,95,1,5,7,2,4,
"0307030010509501","03070300105095","03070300105",1,6774.1865234375,"0307030010509506",3,7,3,1,5,95,1,6,3,1,4,
"0307030010511301","03070300105113","03070300105",1,6774.1865234375,"0307030010511301",3,7,3,1,5,113,1,1,26,1,3,"X"
"0307030010511301","03070300105113","03070300105",1,6774.1865234375,"0307030010511302",3,7,3,1,5,113,1,2,21,2,3,
"0307030010511301","03070300105113","03070300105",1,6774.1865234375,"0307030010511303",3,7,3,1,5,113,1,3,20,2,3,
"0307030010511301","03070300105113","03070300105",1,6774.1865234375,"0307030010511304",3,7,3,1,5,113,1,4,5,1,4,
"0307030010513101","03070300105131","03070300105",1,6774.1865234375,"0307030010513101",3,7,3,1,5,131,1,1,27,1,3,"X"
"0307030010513101","03070300105131","03070300105",1,6774.1865234375,"0307030010513102",3,7,3,1,5,131,1,2,26,2,3,
"0307030010513101","03070300105131","03070300105",1,6774.1865234375,"0307030010513103",3,7,3,1,5,131,1,3,10,2,3,
"0307030010513101","03070300105131","03070300105",1,6774.1865234375,"0307030010513104",3,7,3,1,5,131,1,4,6,1,4,
"0307030010513101","03070300105131","03070300105",1,6774.1865234375,"0307030010513105",3,7,3,1,5,131,1,5,1,2,4,
"0307030010514901","03070300105149","03070300105",1,6774.1865234375,"0307030010514901",3,7,3,1,5,149,1,1,58,1,3,"X"
"0307030010514901","03070300105149","03070300105",1,6774.1865234375,"0307030010514902",3,7,3,1,5,149,1,2,42,2,3,
"0307030010514901","03070300105149","03070300105",1,6774.1865234375,"0307030010514903",3,7,3,1,5,149,1,3,23,1,3,
"0307030010514901","03070300105149","03070300105",1,6774.1865234375,"0307030010514904",3,7,3,1,5,149,1,4,15,1,3,
"0307030010514901","03070300105149","03070300105",1,6774.1865234375,"0307030010514905",3,7,3,1,5,149,1,5,12,2,3,
"0307030010514901","03070300105149","03070300105",1,6774.1865234375,"0307030010514906",3,7,3,1,5,149,1,6,8,2,4,
"0307030010516701","03070300105167","03070300105",1,6774.1865234375,"0307030010516701",3,7,3,1,5,167,1,1,36,1,3,"X"
"0307030010516701","03070300105167","03070300105",1,6774.1865234375,"0307030010516702",3,7,3,1,5,167,1,2,34,2,3,
"0307030010516701","03070300105167","03070300105",1,6774.1865234375,"0307030010516703",3,7,3,1,5,167,1,3,13,1,3,
"0307030010516701","03070300105167","03070300105",1,6774.1865234375,"0307030010516704",3,7,3,1,5,167,1,4,9,1,4,
"0307040130200301","03070401302003","03070401302",1,4862.423828125,"0307040130200301",3,7,4,13,2,3,1,1,37,1,3,"X"
"0307040130200301","03070401302003","03070401302",1,4862.423828125,"0307040130200302",3,7,4,13,2,3,1,2,29,2,4,
"0307040130200301","03070401302003","03070401302",1,4862.423828125,"0307040130200303",3,7,4,13,2,3,1,3,11,2,4,
"0307040130200301","03070401302003","03070401302",1,4862.423828125,"0307040130200304",3,7,4,13,2,3,1,4,7,1,4,
"0307040130200301","03070401302003","03070401302",1,4862.423828125,"0307040130200305",3,7,4,13,2,3,1,5,5,1,4,
"0307040130200301","03070401302003","03070401302",1,4862.423828125,"0307040130200306",3,7,4,13,2,3,1,6,1,2,4,
"0307040130201701","03070401302017","03070401302",1,4862.423828125,"0307040130201701",3,7,4,13,2,17,1,1,46,2,3,"X"
"0307040130201701","03070401302017","03070401302",1,4862.423828125,"0307040130201702",3,7,4,13,2,17,1,2,12,1,4,
"0307040130201701","03070401302017","03070401302",1,4862.423828125,"0307040130201703",3,7,4,13,2,17,1,3,8,2,4,
"0307040130201701","03070401302017","03070401302",1,4862.423828125,"0307040130201704",3,7,4,13,2,17,1,4,5,2,4,
"0307040130202401","03070401302024","03070401302",1,4862.423828125,"0307040130202401",3,7,4,13,2,24,1,1,34,1,3,"X"
"0307040130202401","03070401302024","03070401302",1,4862.423828125,"0307040130202402",3,7,4,13,2,24,1,2,23,2,4,
"0307040130202401","03070401302024","03070401302",1,4862.423828125,"0307040130202403",3,7,4,13,2,24,1,3,3,1,4,
"0307040130202401","03070401302024","03070401302",1,4862.423828125,"0307040130202404",3,7,4,13,2,24,1,4,0,1,4,
"0307040130203801","03070401302038","03070401302",1,4862.423828125,"0307040130203801",3,7,4,13,2,38,1,1,48,1,3,"X"
