"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s13q0a","hh_s13q00","hh_s13q01","hh_s13q02_a","hh_s13q02_b","hh_s13q03","hh_s13q04","hh_s13q05","hh_s13q06","hh_s13q07_a","hh_s13q07_b","hh_s13q07_c"
"01030700116052","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,52,"Other (Specify)",5,2,,,,,,,,,
"01030700116064","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,64,"PSNP",1,1,,,850,800,,1,,,
"01030700116064","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,64,"Illness of household member",2,2,,,,,,,,,
"01030700116064","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,64,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700116064","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,64,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700116064","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,64,"Other (Specify)",5,2,,,,,,,,,
"01030700116076","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,76,"PSNP",1,2,,,,,,,,,
"01030700116076","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,76,"Illness of household member",2,2,,,,,,,,,
"01030700116076","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,76,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700116076","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,76,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700116076","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,76,"Other (Specify)",5,2,,,,,,,,,
"01030700116088","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,88,"PSNP",1,2,,,,,,,,,
"01030700116088","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,88,"Illness of household member",2,2,,,,,,,,,
"01030700116088","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,88,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700116088","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,88,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700116088","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,88,"Other (Specify)",5,2,,,,,,,,,
"01030700116100","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,100,"PSNP",1,2,,,,,,,,,
"01030700116100","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,100,"Illness of household member",2,2,,,,,,,,,
"01030700116100","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,100,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700116100","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,100,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700116100","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,100,"Other (Specify)",5,2,,,,,,,,,
"01030700116112","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,112,"PSNP",1,2,,,,,,,,,
"01030700116112","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,112,"Illness of household member",2,2,,,,,,,,,
"01030700116112","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,112,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700116112","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,112,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700116112","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,112,"Other (Specify)",5,2,,,,,,,,,
"01030700116124","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,124,"PSNP",1,2,,,,,,,,,
"01030700116124","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,124,"Illness of household member",2,2,,,,,,,,,
"01030700116124","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,124,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700116124","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,124,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700116124","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,124,"Other (Specify)",5,2,,,,,,,,,
"01030700116136","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,136,"PSNP",1,2,,,,,,,,,
"01030700116136","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,136,"Illness of household member",2,2,,,,,,,,,
"01030700116136","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,136,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700116136","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,136,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700116136","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,136,"Other (Specify)",5,2,,,,,,,,,
"01030700709006","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,6,"PSNP",1,1,,,1050,,,2,,,
"01030700709006","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,6,"Illness of household member",2,2,,,,,,,,,
"01030700709006","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,6,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709006","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,6,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709006","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,6,"Other (Specify)",5,2,,,,,,,,,
"01030700709025","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,25,"PSNP",1,1,,,,,350,1,,,
"01030700709025","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,25,"Illness of household member",2,2,,,,,,,,,
"01030700709025","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,25,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709025","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,25,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709025","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,25,"Other (Specify)",5,2,,,,,,,,,
"01030700709043","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,43,"PSNP",1,1,,,,1190,,2,,,
"01030700709043","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,43,"Illness of household member",2,2,,,,,,,,,
"01030700709043","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,43,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709043","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,43,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709043","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,43,"Other (Specify)",5,2,,,,,,,,,
"01030700709061","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,61,"PSNP",1,2,,,,,,,,,
"01030700709061","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,61,"Illness of household member",2,2,,,,,,,,,
"01030700709061","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,61,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709061","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,61,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709061","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,61,"Other (Specify)",5,2,,,,,,,,,
"01030700709079","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,79,"PSNP",1,1,,,,950,,1,,,
"01030700709079","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,79,"Illness of household member",2,2,,,,,,,,,
"01030700709079","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,79,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709079","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,79,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709079","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,79,"Other (Specify)",5,2,,,,,,,,,
"01030700709097","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,97,"PSNP",1,1,,,,2160,,1,,,
"01030700709097","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,97,"Illness of household member",2,2,,,,,,,,,
"01030700709097","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,97,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709097","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,97,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709097","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,97,"Other (Specify)",5,2,,,,,,,,,
"01030700709115","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,115,"PSNP",1,1,,,600,,,2,,,
"01030700709115","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,115,"Illness of household member",2,2,,,,,,,,,
"01030700709115","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,115,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709115","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,115,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709115","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,115,"Other (Specify)",5,2,,,,,,,,,
"01030700709133","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,133,"PSNP",1,1,,,750,1220,,2,,,
"01030700709133","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,133,"Illness of household member",2,2,,,,,,,,,
"01030700709133","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,133,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709133","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,133,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709133","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,133,"Other (Specify)",5,2,,,,,,,,,
"01030700709151","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,151,"PSNP",1,2,,,,,,,,,
"01030700709151","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,151,"Illness of household member",2,2,,,,,,,,,
"01030700709151","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,151,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709151","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,151,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709151","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,151,"Other (Specify)",5,2,,,,,,,,,
"01030700709166","01030700709",1,672.424133300781,1,3,7,8,88,7,9,166,"PSNP",1,1,,,750,930,,1,,,
"01030700709166","01030700709",1,672.424133300781,1,3,7,8,88,7,9,166,"Illness of household member",2,2,,,,,,,,,
"01030700709166","01030700709",1,672.424133300781,1,3,7,8,88,7,9,166,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709166","01030700709",1,672.424133300781,1,3,7,8,88,7,9,166,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709166","01030700709",1,672.424133300781,1,3,7,8,88,7,9,166,"Other (Specify)",5,2,,,,,,,,,
"01030700709167","01030700709",1,672.424133300781,1,3,7,8,88,7,9,167,"PSNP",1,1,,,,1300,,2,,,
"01030700709167","01030700709",1,672.424133300781,1,3,7,8,88,7,9,167,"Illness of household member",2,2,,,,,,,,,
"01030700709167","01030700709",1,672.424133300781,1,3,7,8,88,7,9,167,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709167","01030700709",1,672.424133300781,1,3,7,8,88,7,9,167,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709167","01030700709",1,672.424133300781,1,3,7,8,88,7,9,167,"Other (Specify)",5,2,,,,,,,,,
"01030700709171","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,171,"PSNP",1,2,,,,,,,,,
"01030700709171","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,171,"Illness of household member",2,2,,,,,,,,,
"01030700709171","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,171,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01030700709171","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,171,"Inputs-for-work programme",4,2,,,,,,,,,
"01030700709171","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,171,"Other (Specify)",5,2,,,,,,,,,
"01040101204003","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,3,"PSNP",1,2,,,,,,,,,
"01040101204003","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,3,"Illness of household member",2,2,,,,,,,,,
"01040101204003","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,3,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204003","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,3,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204003","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,3,"Other (Specify)",5,2,,,,,,,,,
"01040101204009","01040101204",1,551.214904785156,1,4,1,8,88,12,4,9,"PSNP",1,2,,,,,,,,,
"01040101204009","01040101204",1,551.214904785156,1,4,1,8,88,12,4,9,"Illness of household member",2,2,,,,,,,,,
"01040101204009","01040101204",1,551.214904785156,1,4,1,8,88,12,4,9,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204009","01040101204",1,551.214904785156,1,4,1,8,88,12,4,9,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204009","01040101204",1,551.214904785156,1,4,1,8,88,12,4,9,"Other (Specify)",5,2,,,,,,,,,
"01040101204022","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,22,"PSNP",1,2,,,,,,,,,
"01040101204022","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,22,"Illness of household member",2,1,"DEGOMA",2,0,557,0,2,1,,
"01040101204022","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,22,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204022","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,22,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204022","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,22,"Other (Specify)",5,2,,,,,,,,,
"01040101204041","01040101204",1,551.214904785156,1,4,1,8,88,12,4,41,"PSNP",1,2,,,,,,,,,
"01040101204041","01040101204",1,551.214904785156,1,4,1,8,88,12,4,41,"Illness of household member",2,2,,,,,,,,,
"01040101204041","01040101204",1,551.214904785156,1,4,1,8,88,12,4,41,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204041","01040101204",1,551.214904785156,1,4,1,8,88,12,4,41,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204041","01040101204",1,551.214904785156,1,4,1,8,88,12,4,41,"Other (Specify)",5,2,,,,,,,,,
"01040101204045","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,45,"PSNP",1,2,,,,,,,,,
"01040101204045","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,45,"Illness of household member",2,1,"MENGEST DERJET",2,,375,0,2,1,,
"01040101204045","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,45,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204045","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,45,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204045","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,45,"Other (Specify)",5,2,,,,,,,,,
"01040101204063","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,63,"PSNP",1,2,,,,,,,,,
"01040101204063","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,63,"Illness of household member",2,2,,,,,,,,,
"01040101204063","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,63,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204063","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,63,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204063","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,63,"Other (Specify)",5,2,,,,,,,,,
"01040101204081","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,81,"PSNP",1,2,,,,,,,,,
"01040101204081","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,81,"Illness of household member",2,2,,,,,,,,,
"01040101204081","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,81,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204081","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,81,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204081","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,81,"Other (Specify)",5,2,,,,,,,,,
"01040101204099","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,99,"PSNP",1,2,,,,,,,,,
"01040101204099","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,99,"Illness of household member",2,2,,,,,,,,,
"01040101204099","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,99,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204099","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,99,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204099","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,99,"Other (Specify)",5,2,,,,,,,,,
"01040101204118","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,118,"PSNP",1,2,,,,,,,,,
"01040101204118","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,118,"Illness of household member",2,2,,,,,,,,,
"01040101204118","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,118,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204118","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,118,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204118","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,118,"Other (Specify)",5,2,,,,,,,,,
"01040101204136","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,136,"PSNP",1,2,,,,,,,,,
"01040101204136","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,136,"Illness of household member",2,2,,,,,,,,,
"01040101204136","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,136,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204136","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,136,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204136","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,136,"Other (Specify)",5,2,,,,,,,,,
"01040101204154","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,154,"PSNP",1,2,,,,,,,,,
"01040101204154","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,154,"Illness of household member",2,1,"MENGEST DERJET",2,0,950,0,2,1,2,
"01040101204154","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,154,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204154","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,154,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204154","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,154,"Other (Specify)",5,2,,,,,,,,,
"01040101204172","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,172,"PSNP",1,2,,,,,,,,,
"01040101204172","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,172,"Illness of household member",2,2,,,,,,,,,
"01040101204172","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,172,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040101204172","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,172,"Inputs-for-work programme",4,2,,,,,,,,,
"01040101204172","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,172,"Other (Specify)",5,2,,,,,,,,,
"01040300109011","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,11,"PSNP",1,1,,,300,420,0,1,,,
"01040300109011","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,11,"Illness of household member",2,2,,,,,,,,,
"01040300109011","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,11,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109011","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,11,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109011","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,11,"Other (Specify)",5,2,,,,,,,,,
"01040300109023","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,23,"PSNP",1,2,,,,,,,,,
"01040300109023","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,23,"Illness of household member",2,2,,,,,,,,,
"01040300109023","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,23,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109023","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,23,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109023","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,23,"Other (Specify)",5,2,,,,,,,,,
"01040300109035","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,35,"PSNP",1,1,,,,210,,1,,,
"01040300109035","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,35,"Illness of household member",2,2,,,,,,,,,
"01040300109035","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,35,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109035","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,35,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109035","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,35,"Other (Specify)",5,2,,,,,,,,,
"01040300109047","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,47,"PSNP",1,2,,,,,,,,,
"01040300109047","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,47,"Illness of household member",2,2,,,,,,,,,
"01040300109047","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,47,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109047","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,47,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109047","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,47,"Other (Specify)",5,2,,,,,,,,,
"01040300109059","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,59,"PSNP",1,2,,,,,,,,,
"01040300109059","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,59,"Illness of household member",2,2,,,,,,,,,
"01040300109059","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,59,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109059","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,59,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109059","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,59,"Other (Specify)",5,2,,,,,,,,,
"01040300109071","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,71,"PSNP",1,2,,,,,,,,,
"01040300109071","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,71,"Illness of household member",2,2,,,,,,,,,
"01040300109071","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,71,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109071","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,71,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109071","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,71,"Other (Specify)",5,2,,,,,,,,,
"01040300109083","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,83,"PSNP",1,2,,,,,,,,,
"01040300109083","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,83,"Illness of household member",2,2,,,,,,,,,
"01040300109083","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,83,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109083","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,83,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109083","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,83,"Other (Specify)",5,2,,,,,,,,,
"01040300109095","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,95,"PSNP",1,2,,,,,,,,,
"01040300109095","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,95,"Illness of household member",2,2,,,,,,,,,
"01040300109095","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,95,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109095","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,95,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109095","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,95,"Other (Specify)",5,,,,,,,,,,
"01040300109107","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,107,"PSNP",1,2,,,,,,,,,
"01040300109107","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,107,"Illness of household member",2,2,,,,,,,,,
"01040300109107","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,107,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109107","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,107,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109107","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,107,"Other (Specify)",5,2,,,,,,,,,
"01040300109119","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,119,"PSNP",1,2,,,,,,,,,
"01040300109119","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,119,"Illness of household member",2,2,,,,,,,,,
"01040300109119","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,119,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109119","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,119,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109119","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,119,"Other (Specify)",5,,,,,,,,,,
"01040300109131","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,131,"PSNP",1,2,,,,,,,,,
"01040300109131","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,131,"Illness of household member",2,2,,,,,,,,,
"01040300109131","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,131,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109131","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,131,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109131","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,131,"Other (Specify)",5,2,,,,,,,,,
"01040300109143","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,143,"PSNP",1,1,,,180,900,0,1,,,
"01040300109143","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,143,"Illness of household member",2,2,,,,,,,,,
"01040300109143","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,143,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300109143","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,143,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300109143","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,143,"Other (Specify)",5,2,,,,,,,,,
"01040300404002","01040300404",1,3404.42578125,1,4,3,8,88,4,4,2,"PSNP",1,2,,,,,,,,,
"01040300404002","01040300404",1,3404.42578125,1,4,3,8,88,4,4,2,"Illness of household member",2,2,,,,,,,,,
"01040300404002","01040300404",1,3404.42578125,1,4,3,8,88,4,4,2,"Food-for-work programme or sach-for-work prog",3,2,,,,,,,,,
"01040300404002","01040300404",1,3404.42578125,1,4,3,8,88,4,4,2,"Inputs-for-work programme",4,2,,,,,,,,,
"01040300404002","01040300404",1,3404.42578125,1,4,3,8,88,4,4,2,"Other (Specify)",5,2,,,,,,,,,
"01040300404014","01040300404",1,3404.42578125,1,4,3,8,88,4,4,14,"PSNP",1,2,,,,,,,,,
"01040300404014","01040300404",1,3404.42578125,1,4,3,8,88,4,4,14,"Illness of household member",2,2,,,,,,,,,
